,SA12018_code,averge_room,Male,Female,Average Age,European,Māori,Pacific Peoples,Asian,Middle Eastern / Latin American / African,Other Ethnicity,New Zealander(19),Other Ethnicity nec(19),Median personal income($),Employed Full time,Employed Part time,Unemployed,Paid employee,Employer,Self employed and without employees,Unpaid family worker,median_CV,median_FA,median_AR,median_bed,median_Bath,median_Price,median_school,weighted_weapon,weighted_crime,Number_of_happens,Number of Victimisations
3492,7005691,2.28,0.451612903,0.548387097,41.20634921,0.765625,0.015625,0.0,0.203125,0.015625,0.0,0.0,0.0,48800,0.385714286,0.085714286,0.057142857,0.357142857,0.028571429,317,0.014285714,5.321272334169061,2.360297574032355,0.20965688515681685,1.2660395144864578,1.0346855864585136,14.456685312765888,3.0,0.0,0.29411764705882354,5,5
3493,7005692,2.3181818181818183,0.476190476,0.523809524,40.375,0.760869565,0.043478261,0.065217391,0.086956522,0.043478261,0.0,0.0,0.0,53000,0.393442623,0.098360656,0.032786885,0.37704918,0.016393443,354,0.0,1.4653248349155852,-0.0996366280657565,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.579788224443204,3.0,0.0,1.6470588235294117,28,28
3494,7005693,2.857142857142857,0.45,0.55,33.0,0.73015873,0.031746032,0.0,0.19047619,0.047619048,0.0,0.0,0.0,56500,0.4,0.088888889,0.011111111,0.444444444,0.022222222,145,0.0,3.3361349423701014,0.26364479418501946,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,14.08550855849716,3.0,0.0,0.47058823529411764,8,8
3495,7005694,2.5517241379310347,0.409836066,0.590163934,44.98387097,0.691176471,0.044117647,0.014705882,0.191176471,0.029411765,0.014705882,0.014705882,0.0,54800,0.357142857,0.130952381,0.011904762,0.380952381,0.023809524,358,0.011904762,2.1824687094398163,0.5646494011928053,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.809393289130103,3.0,0.0,0.8235294117647058,14,14
3496,7005695,2.361111111111111,0.474358974,0.525641026,36.4375,0.722891566,0.012048193,0.024096386,0.192771084,0.048192771,0.0,0.0,0.0,23700,0.328947368,0.131578947,0.065789474,0.368421053,0.026315789,341,0.0,1.9849943092085063,0.8760334774077561,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.70290020440957,3.0,0.0,3.4705882352941178,59,73
3497,7005696,3.823529411764706,0.482142857,0.517857143,36.56140351,0.736842105,0.01754386,0.0,0.245614035,0.0,0.0,0.0,0.0,56600,0.362068966,0.137931034,0.0,0.362068966,0.051724138,307,0.017241379,3.502429174143836,1.8309446444669388,0.13976190493641483,1.2660395144864578,2.8215525907678094,14.081713598738931,4.0,0.0,0.23529411764705882,4,5
3498,7005697,2.9,0.5,0.5,44.33333333,0.7,0.04,0.0,0.16,0.02,0.04,0.04,0.0,53900,0.37037037,0.111111111,0.037037037,0.314814815,0.074074074,326,0.018518519,3.4400688372286856,1.7479088908096185,0.05205055720885176,1.2660395144864578,1.0346855864585136,14.085537695177335,4.0,0.0,0.4117647058823529,7,8
3499,7005698,4.0,0.454545455,0.545454545,39.14285714,0.583333333,0.055555556,0.0,0.305555556,0.0,0.027777778,0.0,0.027777778,52400,0.333333333,0.133333333,0.033333333,0.266666667,0.1,482,0.0,3.5855762900307036,1.6856320755666283,0.2877748042266778,1.2660395144864578,1.0346855864585136,14.304702753850588,4.0,0.0,0.23529411764705882,4,4
3500,7005699,3.4375,0.461538462,0.538461538,49.76315789,0.880952381,0.023809524,0.0,0.095238095,0.0,0.0,0.0,0.0,63500,0.382352941,0.117647059,0.0,0.323529412,0.117647059,263,0.0,3.87659119563474,1.6856320755666283,0.29188627365140724,-0.44485964553967455,1.0346855864585136,14.159760004961992,4.0,0.0,0.058823529411764705,1,1
3501,7005700,2.5,0.55,0.45,40.81578947,0.543478261,0.086956522,0.02173913,0.326086957,0.02173913,0.0,0.0,0.0,33400,0.361702128,0.127659574,0.063829787,0.382978723,0.021276596,191,0.0,1.4237512769721514,1.2704533072800273,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,13.531820506782031,4.0,0.0,0.35294117647058826,6,8
3502,7005701,1.6875,0.5,0.5,40.01587302,0.581081081,0.094594595,0.013513514,0.243243243,0.027027027,0.013513514,0.013513514,0.013513514,55900,0.434782609,0.065217391,0.010869565,0.413043478,0.02173913,195,0.010869565,0.21811809661257409,-1.6980748859691708,-0.8867349614377233,-3.8666579655919393,-0.7521814178507827,13.019776788629228,4.0,0.06666666666666667,7.882352941176471,134,142
3503,7005703,2.823529411764706,0.477272727,0.522727273,37.22727273,0.62,0.02,0.02,0.24,0.04,0.04,0.02,0.0,50700,0.402985075,0.089552239,0.014925373,0.432835821,0.0,200,0.014925373,0.8209346867923627,0.2325063865635244,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.563112803874468,4.0,0.0,0.11764705882352941,2,2
3504,7005705,4.307692307692308,0.526315789,0.473684211,37.52631579,0.394736842,0.0,0.0,0.605263158,0.0,0.0,0.0,0.0,56400,0.41025641,0.076923077,0.025641026,0.307692308,0.102564103,335,0.0,2.7956786891054635,2.038534028610239,-0.4317323451009892,1.2660395144864578,1.0346855864585136,13.944782893668414,4.0,0.0,0.23529411764705882,4,4
3505,7005706,3.4705882352941178,0.444444444,0.555555556,47.44444444,0.5625,0.0,0.020833333,0.416666667,0.0,0.0,0.0,0.0,52100,0.361702128,0.127659574,0.021276596,0.340425532,0.042553191,364,0.021276596,2.7956786891054635,2.038534028610239,-0.4317323451009892,1.2660395144864578,1.0346855864585136,13.944782893668414,4.0,0.0,0.23529411764705882,4,4
3506,7005708,2.051282051282051,0.444078947,0.555921053,31.47194719,0.107936508,0.012698413,0.012698413,0.828571429,0.022222222,0.00952381,0.006349206,0.0,28800,0.377300613,0.104294479,0.039877301,0.438650307,0.012269939,100,0.003067485,0.3428387704428752,-1.3036550560968996,-0.8867349614377233,-2.155758805565807,-0.7521814178507827,13.151922179645874,5.0,0.13333333333333333,38.588235294117645,656,726
3507,7005709,2.5294117647058822,0.421875,0.578125,67.546875,0.84375,0.015625,0.0,0.140625,0.0,0.0,0.0,0.0,55500,0.355555556,0.155555556,0.0,0.244444444,0.088888889,507,0.0,2.2552224358408255,0.19098850973486428,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.906264921232738,4.0,0.0,1.1764705882352942,20,20
3508,7005711,2.625,0.622222222,0.377777778,42.11111111,0.612244898,0.06122449,0.06122449,0.244897959,0.020408163,0.0,0.0,0.0,50700,0.403508772,0.087719298,0.035087719,0.368421053,0.01754386,376,0.0,0.3428387704428752,-0.34874388903771714,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.143273005948629,4.0,0.0,1.2941176470588236,22,25
3509,7005712,2.65,0.392156863,0.607843137,38.2,0.732142857,0.053571429,0.017857143,0.160714286,0.017857143,0.0,0.0,0.017857143,45800,0.414285714,0.085714286,0.014285714,0.442857143,0.014285714,123,0.0,0.17654453866914038,-0.8469584109816386,-0.5304076112944979,-0.44485964553967455,-0.7521814178507827,13.244581010128577,4.0,0.0,0.1764705882352941,3,3
3510,7005714,3.6666666666666665,0.508474576,0.491525424,34.85714286,0.615384615,0.046153846,0.0,0.261538462,0.0,0.046153846,0.030769231,0.0,45800,0.379746835,0.113924051,0.025316456,0.405063291,0.025316456,229,0.0,1.6731926246327535,0.9590692310650764,-0.06307058668357504,1.2660395144864578,1.0346855864585136,13.702341859858636,3.0,0.0,0.23529411764705882,4,4
3511,7005715,3.090909090909091,0.471428571,0.528571429,34.94520548,0.648648649,0.027027027,0.0,0.297297297,0.0,0.013513514,0.013513514,0.0,53000,0.404761905,0.083333333,0.011904762,0.380952381,0.047619048,267,0.011904762,0.8832950237075133,0.46085470912115506,-0.05347715802587281,1.2660395144864578,1.0346855864585136,13.448785278172041,4.0,0.0,0.1764705882352941,3,3
3512,7005716,3.1333333333333333,0.528301887,0.471698113,32.37735849,0.5,0.068965517,0.051724138,0.362068966,0.017241379,0.0,0.0,0.0,33200,0.4,0.1,0.02,0.36,0.04,270,0.02,0.9664421395943806,-0.16191344330874666,0.10138819030560595,-0.44485964553967455,-0.7521814178507827,13.407542319637992,4.0,0.0,0.29411764705882354,5,5
3513,7005719,3.142857142857143,0.45,0.55,36.125,0.714285714,0.06122449,0.06122449,0.12244898,0.0,0.020408163,0.020408163,0.0,53900,0.396226415,0.094339623,0.018867925,0.433962264,0.018867925,167,0.0,1.1535231503398324,0.2947832018065145,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.537118532419585,5.0,0.0,0.1764705882352941,3,3
3514,7005723,3.333333333333333,0.48,0.52,36.9,0.716981132,0.0,0.018867925,0.264150943,0.0,0.0,0.0,0.0,42800,0.362068966,0.137931034,0.017241379,0.431034483,0.017241379,151,0.0,1.1535231503398324,0.2947832018065145,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.537118532419585,5.0,0.0,0.1764705882352941,3,3
3515,7005724,3.8947368421052633,0.480769231,0.519230769,46.71698113,0.759259259,0.055555556,0.037037037,0.148148148,0.0,0.0,0.0,0.0,49400,0.318181818,0.181818182,0.0,0.272727273,0.113636364,447,0.0,5.78897486103269,3.4501418407846827,0.49197778565491085,1.2660395144864578,2.8215525907678094,14.639686000930624,4.0,0.0,0.47058823529411764,8,9
3516,7005725,2.7241379310344827,0.463768116,0.536231884,43.08695652,0.652777778,0.041666667,0.0,0.291666667,0.013888889,0.0,0.0,0.0,42000,0.341463415,0.146341463,0.024390244,0.365853659,0.048780488,323,0.0,1.049589255481248,-0.36950282745204727,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,13.442268223888965,5.0,0.0,0.29411764705882354,5,5
3517,7005726,3.588235294117647,0.466666667,0.533333333,39.09302326,0.755102041,0.020408163,0.020408163,0.183673469,0.020408163,0.0,0.0,0.0,55100,0.325,0.175,0.0,0.3,0.075,467,0.0,4.042885427408475,2.6820611194544712,0.008194883345070033,1.2660395144864578,2.8215525907678094,14.160517697035324,5.0,0.0,0.6470588235294117,11,11
3518,7005728,2.789473684210526,0.512820513,0.487179487,41.48051948,0.463414634,0.012195122,0.024390244,0.475609756,0.024390244,0.0,0.0,0.0,28100,0.430379747,0.063291139,0.012658228,0.392405063,0.037974684,283,0.0,3.6271498479741373,0.024917002420223835,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,14.17414988803171,4.0,0.0,1.4705882352941178,25,27
3519,7005729,2.0,0.545454545,0.454545455,34.79411765,0.214285714,0.042857143,0.042857143,0.657142857,0.042857143,0.0,0.0,0.0,24000,0.333333333,0.153846154,0.038461538,0.41025641,0.025641026,171,0.0,0.5091330022166101,0.8967924158220861,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.365738437766502,3.0,0.0,5.176470588235294,88,88
3520,7005732,3.0,0.484375,0.515625,34.30769231,0.31884058,0.057971014,0.014492754,0.550724638,0.028985507,0.014492754,0.0,0.014492754,26900,0.346666667,0.133333333,0.026666667,0.4,0.026666667,297,0.0,0.17654453866914038,-0.1826723817230767,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.208541073645382,3.0,0.0,1.2352941176470589,21,21
3521,7005733,3.48,0.432432432,0.567567568,41.07894737,0.576923077,0.025641026,0.012820513,0.358974359,0.025641026,0.0,0.0,0.0,41700,0.366666667,0.111111111,0.033333333,0.311111111,0.088888889,337,0.011111111,2.3799431096711263,1.2912122456943573,0.17676512975898068,1.2660395144864578,1.0346855864585136,13.963930563082547,5.0,0.0,0.588235294117647,10,12
3522,7005735,2.5454545454545454,0.563636364,0.436363636,38.875,0.551724138,0.034482759,0.103448276,0.293103448,0.017241379,0.0,0.0,0.0,19500,0.388888889,0.092592593,0.037037037,0.388888889,0.037037037,250,0.0,1.2782438241701335,0.6061672780214653,-0.33716854833221016,-0.44485964553967455,1.0346855864585136,13.582341300967379,4.0,0.0,2.5882352941176467,44,46
3523,7005736,3.5454545454545454,0.417910448,0.582089552,36.41176471,0.297297297,0.040540541,0.0,0.635135135,0.027027027,0.0,0.0,0.0,35500,0.380952381,0.095238095,0.047619048,0.317460317,0.095238095,217,0.015873016,1.5692587297741694,0.8137566621647659,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.665849783409868,4.0,0.0,1.4117647058823528,24,24
3524,7005738,3.75,0.424242424,0.575757576,39.03125,0.416666667,0.027777778,0.0,0.5,0.0,0.027777778,0.027777778,0.0,43700,0.371428571,0.114285714,0.057142857,0.371428571,0.057142857,123,0.0,1.2574570451984166,0.6892030316787856,-0.8867349614377233,1.2660395144864578,1.0346855864585136,13.484224848030362,4.0,0.0,0.7647058823529411,13,13
3525,7005739,3.0588235294117645,0.491525424,0.508474576,34.28813559,0.369230769,0.046153846,0.015384615,0.523076923,0.015384615,0.015384615,0.015384615,0.0,32400,0.34375,0.140625,0.03125,0.34375,0.015625,440,0.015625,1.2574570451984166,0.6892030316787856,-0.8867349614377233,1.2660395144864578,1.0346855864585136,13.484224848030362,4.0,0.0,0.7647058823529411,13,13
3526,7005740,3.1538461538461537,0.518518519,0.481481481,42.81818182,0.4,0.033333333,0.033333333,0.45,0.016666667,0.033333333,0.0,0.033333333,29500,0.396551724,0.103448276,0.017241379,0.379310345,0.034482759,307,0.0,1.8187000774347717,1.8101857060526085,-0.8867349614377233,1.2660395144864578,1.0346855864585136,13.666089163534561,4.0,0.0,0.588235294117647,10,12
3527,7005741,3.6,0.555555556,0.444444444,45.625,0.453488372,0.034883721,0.023255814,0.441860465,0.0,0.023255814,0.023255814,0.0,23000,0.378787879,0.106060606,0.03030303,0.348484848,0.075757576,205,0.015151515,0.8625082447357965,0.6476851548501256,-0.8867349614377233,1.2660395144864578,1.0346855864585136,13.51169910358261,4.0,0.0,0.8823529411764706,15,15
3528,7005742,2.5,0.290697674,0.709302326,64.92134831,0.7,0.011111111,0.033333333,0.233333333,0.022222222,0.0,0.0,0.0,21000,0.366666667,0.1,0.033333333,0.433333333,0.0,145,0.033333333,0.5922801181034774,1.3119711841086872,-0.8867349614377233,1.2660395144864578,-0.7521814178507827,13.110290796170059,4.0,0.0,0.47058823529411764,8,8
3529,7005743,3.4,0.431034483,0.568965517,37.98214286,0.650793651,0.031746032,0.031746032,0.19047619,0.063492063,0.015873016,0.015873016,0.0,41900,0.390625,0.09375,0.015625,0.359375,0.046875,394,0.0,2.359156330699409,1.7479088908096185,-0.06307058668357504,1.2660395144864578,1.0346855864585136,13.930172763158918,4.0,0.0,0.5294117647058824,9,9
3530,7005744,3.857142857142857,0.476190476,0.523809524,36.609375,0.641791045,0.029850746,0.029850746,0.298507463,0.0,0.0,0.0,0.0,45700,0.359375,0.109375,0.0625,0.328125,0.046875,394,0.0,2.2552224358408255,2.038534028610239,0.29188627365140724,1.2660395144864578,1.0346855864585136,13.701221411562146,4.0,0.0,1.4705882352941178,25,26
3531,7005745,3.736842105263158,0.5,0.5,41.22413793,0.704918033,0.032786885,0.032786885,0.229508197,0.0,0.0,0.0,0.0,49900,0.327868852,0.147540984,0.032786885,0.31147541,0.081967213,410,0.0,2.961972920879198,2.2876412895822,0.2398076609381666,1.2660395144864578,1.0346855864585136,13.983564142960525,4.0,0.0,0.4117647058823529,7,7
3532,7005746,3.75,0.450980392,0.549019608,39.35294118,0.622641509,0.037735849,0.037735849,0.301886792,0.0,0.0,0.0,0.0,53500,0.4,0.083333333,0.016666667,0.383333333,0.066666667,226,0.0,2.2552224358408255,2.4121949200681803,0.39878447869437494,1.2660395144864578,1.0346855864585136,13.769466619462868,4.0,0.0,0.11764705882352941,2,2
3533,7005747,4.0,0.457627119,0.542372881,33.98275862,0.444444444,0.031746032,0.015873016,0.492063492,0.015873016,0.0,0.0,0.0,37200,0.395061728,0.098765432,0.024691358,0.432098765,0.012345679,163,0.0,0.4467726653014594,0.5646494011928053,-0.1850441796172177,-0.44485964553967455,1.0346855864585136,13.327748880853502,4.0,0.0,0.7058823529411764,12,13
3534,7005748,3.0434782608695654,0.5,0.5,38.01694915,0.285714286,0.042857143,0.042857143,0.557142857,0.014285714,0.028571429,0.028571429,0.0,36800,0.375,0.111111111,0.041666667,0.361111111,0.041666667,250,0.013888889,0.4675594442731763,0.19098850973486428,-0.8867349614377233,1.2660395144864578,-0.7521814178507827,13.16733674304706,4.0,0.0,0.23529411764705882,4,4
3535,7005749,3.1904761904761907,0.438356164,0.561643836,38.97368421,0.346666667,0.013333333,0.013333333,0.613333333,0.013333333,0.0,0.0,0.0,24500,0.345238095,0.142857143,0.023809524,0.404761905,0.035714286,217,0.0,0.3844123283863089,0.21174744814919436,-0.8867349614377233,1.2660395144864578,1.0346855864585136,13.215168947492677,4.0,0.0,2.1176470588235294,36,36
3536,7005750,3.75,0.477272727,0.522727273,37.90909091,0.510204082,0.040816327,0.020408163,0.428571429,0.0,0.0,0.0,0.0,42400,0.296296296,0.185185185,0.018518519,0.407407407,0.018518519,326,0.0,1.506898392859019,1.3742479993516774,-0.06444107649181825,1.2660395144864578,1.0346855864585136,13.638755579066487,4.0,0.0,0.11764705882352941,2,3
3537,7005751,2.7777777777777777,0.456521739,0.543478261,39.82608696,0.5,0.0,0.020833333,0.4375,0.0,0.020833333,0.020833333,0.0,33700,0.346153846,0.153846154,0.0,0.346153846,0.076923077,335,0.0,2.42151666761456,1.519560568251988,-0.15900487326059728,1.2660395144864578,1.0346855864585136,14.0623706358958,4.0,0.0,0.47058823529411764,8,9
3538,7005752,3.7,0.451612903,0.548387097,42.9375,0.416666667,0.027777778,0.027777778,0.527777778,0.0,0.0,0.0,0.0,29500,0.352941176,0.117647059,0.029411765,0.323529412,0.088235294,263,0.029411765,2.42151666761456,1.519560568251988,-0.15900487326059728,1.2660395144864578,1.0346855864585136,14.0623706358958,4.0,0.0,0.47058823529411764,8,9
3539,7005753,4.333333333333333,0.482758621,0.517241379,37.53571429,0.540983607,0.016393443,0.032786885,0.409836066,0.0,0.0,0.0,0.0,34400,0.37037037,0.12962963,0.018518519,0.277777778,0.092592593,326,0.037037037,3.0866935947094993,1.851703582881269,-0.06444107649181825,1.2660395144864578,1.0346855864585136,13.869051324892304,4.0,0.0,0.47058823529411764,8,9
3540,7005756,3.8333333333333335,0.488372093,0.511627907,35.0952381,0.653846154,0.076923077,0.076923077,0.134615385,0.019230769,0.019230769,0.019230769,0.0,51500,0.38,0.1,0.02,0.38,0.04,346,0.0,0.6130668970751942,-0.016600874408436276,0.2877748042266778,-0.44485964553967455,1.0346855864585136,12.474173110578784,0.0,0.06666666666666667,13.117647058823529,223,344
3541,7005757,2.76,0.491525424,0.508474576,38.69642857,0.676470588,0.044117647,0.044117647,0.161764706,0.014705882,0.029411765,0.029411765,0.0,59700,0.4,0.08,0.026666667,0.386666667,0.04,297,0.0,-0.05211003001974496,-0.22419025855173683,-0.352243936222885,-0.44485964553967455,1.0346855864585136,13.095175409612178,2.0,0.0,0.47058823529411764,8,8
3542,7005758,3.3076923076923075,0.454545455,0.545454545,35.63636364,0.56,0.04,0.02,0.28,0.06,0.02,0.0,0.02,44900,0.381818182,0.109090909,0.036363636,0.418181818,0.0,246,0.0,-0.07289680899146181,-0.016600874408436276,-0.8867349614377233,-0.44485964553967455,0.14125208430386543,13.079453697178835,2.0,0.0,0.1764705882352941,3,3
3543,7005759,2.6153846153846154,0.507936508,0.492063492,39.38095238,0.602941176,0.029411765,0.044117647,0.294117647,0.0,0.014705882,0.014705882,0.0,49600,0.390243902,0.097560976,0.024390244,0.390243902,0.012195122,323,0.012195122,-0.23919104076519662,0.08719381766321402,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,12.8790171187726,3.0,0.0,0.23529411764705882,4,6
3544,7005760,2.5,0.5,0.5,44.90322581,0.548387097,0.064516129,0.0,0.35483871,0.032258065,0.0,0.0,0.0,41700,0.394736842,0.105263158,0.0,0.421052632,0.026315789,238,0.0,-0.031323251048028106,-0.22419025855173683,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,13.064734264567692,2.0,0.0,0.5294117647058824,9,11
3545,7005761,2.76,0.507462687,0.492537313,38.21428571,0.693333333,0.066666667,0.013333333,0.186666667,0.013333333,0.013333333,0.013333333,0.0,57000,0.433333333,0.066666667,0.0,0.422222222,0.033333333,199,0.0,0.21811809661257409,-0.07887768965142644,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.184398768323781,2.0,0.0,0.6470588235294117,11,13
3546,7005762,2.647058823529412,0.5,0.5,40.33333333,0.613636364,0.045454545,0.022727273,0.318181818,0.0,0.0,0.0,0.0,45500,0.391304348,0.086956522,0.02173913,0.434782609,0.02173913,195,0.0,0.5507065601600437,-0.016600874408436276,-0.8867349614377233,-0.44485964553967455,1.0346855864585136,13.328579498652907,3.0,0.0,0.11764705882352941,2,2
3547,7005764,3.071428571428572,0.487179487,0.512820513,34.31707317,0.636363636,0.113636364,0.0,0.204545455,0.0,0.022727273,0.022727273,0.0,42200,0.342857143,0.142857143,0.028571429,0.4,0.028571429,257,0.0,0.17654453866914038,0.8137566621647659,-0.3385390381404533,1.2660395144864578,1.0346855864585136,13.235692062711331,3.0,0.0,0.058823529411764705,1,1
3548,7005765,3.5789473684210527,0.481481481,0.518518519,36.91071429,0.879310345,0.034482759,0.051724138,0.034482759,0.0,0.0,0.0,0.0,52300,0.349206349,0.142857143,0.015873016,0.380952381,0.031746032,284,0.015873016,0.654640455018628,0.6061672780214653,0.02875223046871768,1.2660395144864578,1.0346855864585136,13.556555226219665,4.0,0.13333333333333333,0.3529411764705882,6,14
3549,7005770,2.6,0.480769231,0.519230769,32.1,0.589285714,0.053571429,0.017857143,0.285714286,0.053571429,0.0,0.0,0.0,36400,0.396226415,0.113207547,0.018867925,0.396226415,0.0,331,0.0,0.29087182301358305,-0.4317796426950374,-0.05895911725884548,1.2660395144864578,1.0346855864585136,13.082516992949705,3.0,0.0,0.058823529411764705,1,1
3550,7005771,2.736842105263158,0.454545455,0.545454545,36.88888889,0.75,0.104166667,0.0,0.041666667,0.0625,0.020833333,0.0,0.020833333,41100,0.354166667,0.125,0.041666667,0.395833333,0.041666667,186,0.0,0.21811809661257409,-0.016600874408436276,-0.10007381150614077,-0.44485964553967455,-0.7521814178507827,13.142166004700508,3.0,0.0,0.1764705882352941,3,3
3551,7005774,3.3846153846153846,0.472222222,0.527777778,33.38888889,0.538461538,0.025641026,0.0,0.256410256,0.076923077,0.051282051,0.051282051,0.0,53200,0.447368421,0.052631579,0.0,0.421052632,0.0,341,0.0,0.3012652124994415,0.8137566621647659,-0.002769035120875303,1.2660395144864578,1.0346855864585136,13.178743710840436,3.0,0.0,0.11764705882352941,2,2
3552,7005775,3.055555555555556,0.442307692,0.557692308,34.9245283,0.721311475,0.098360656,0.049180328,0.081967213,0.0,0.016393443,0.016393443,0.016393443,47100,0.375,0.109375,0.015625,0.421875,0.0,339,0.0,-0.13525714590661236,-0.22419025855173683,-0.15489340383586772,-0.44485964553967455,-0.7521814178507827,13.008074231002201,3.0,0.0,0.058823529411764705,1,1
3553,7005776,2.9285714285714284,0.452380952,0.547619048,35.29268293,0.692307692,0.076923077,0.038461538,0.115384615,0.038461538,0.019230769,0.019230769,0.0,39100,0.365853659,0.146341463,0.024390244,0.390243902,0.024390244,222,0.0,0.051823864838839294,-0.016600874408436276,-0.20834250635735158,-0.44485964553967455,-0.7521814178507827,13.10011776845701,4.0,0.0,0.058823529411764705,1,1
3554,7005779,2.8181818181818183,0.538461538,0.461538462,38.43939394,0.855072464,0.014492754,0.014492754,0.086956522,0.0,0.014492754,0.014492754,0.0,38900,0.347826087,0.144927536,0.014492754,0.31884058,0.057971014,417,0.014492754,-0.24958443025105506,-0.3279849506233871,-0.22341789424802658,-0.44485964553967455,-0.7521814178507827,13.026904175394593,3.0,0.0,0.23529411764705882,4,4
3555,7005780,3.0625,0.52,0.48,30.4,0.75,0.089285714,0.053571429,0.053571429,0.0,0.035714286,0.017857143,0.0,44500,0.375,0.125,0.020833333,0.354166667,0.020833333,425,0.0,-0.15604392487832922,-0.016600874408436276,-0.13433605671222018,1.2660395144864578,1.0346855864585136,13.199324418540456,4.0,0.0,0.058823529411764705,1,1
3556,7005781,3.2,0.472222222,0.527777778,38.76470588,0.8,0.05,0.025,0.075,0.025,0.025,0.0,0.0,38600,0.311111111,0.177777778,0.022222222,0.355555556,0.022222222,443,0.0,0.9248685816509471,-0.36950282745204727,0.437158193325184,-0.44485964553967455,1.0346855864585136,13.45166712454693,3.0,0.0,0.11764705882352941,2,2
3557,7005782,2.8076923076923075,0.483333333,0.516666667,44.33333333,0.828125,0.046875,0.015625,0.046875,0.03125,0.015625,0.015625,0.0,45200,0.35483871,0.14516129,0.016129032,0.338709677,0.032258065,445,0.0,0.8832950237075133,0.6061672780214653,-0.19052613885019037,1.2660395144864578,-0.7521814178507827,13.165422866864775,4.0,0.13333333333333333,1.1176470588235294,19,24
3558,7005783,2.75,0.454545455,0.545454545,39.74193548,0.666666667,0.060606061,0.0,0.272727273,0.0,0.0,0.0,0.0,29400,0.358974359,0.128205128,0.025641026,0.41025641,0.025641026,232,0.0,0.4675594442731763,-0.3902617658663773,0.03697516931817678,-0.44485964553967455,-0.7521814178507827,13.14020329553266,2.0,0.0,0.8823529411764706,15,16
3559,7005786,3.2142857142857144,0.488372093,0.511627907,40.33333333,0.875,0.083333333,0.0,0.020833333,0.020833333,0.0,0.0,0.0,49300,0.37037037,0.12962963,0.0,0.37037037,0.037037037,390,0.0,0.42598588632974255,0.19098850973486428,-0.13707703632870652,-0.44485964553967455,-0.7521814178507827,13.380101573483037,4.0,0.0,0.11764705882352941,2,2
3560,7005791,3.1904761904761907,0.540983607,0.459016393,37.6779661,0.876923077,0.061538462,0.046153846,0.015384615,0.0,0.0,0.0,0.0,48900,0.347826087,0.144927536,0.0,0.405797101,0.014492754,320,0.014492754,0.051823864838839294,-0.016600874408436276,-0.2035457920285005,1.2660395144864578,1.0346855864585136,13.190955732965541,3.0,0.0,0.2941176470588235,5,5
3561,7005792,3.117647058823529,0.518518519,0.481481481,35.15789474,0.833333333,0.033333333,0.016666667,0.05,0.0,0.033333333,0.033333333,0.0,37900,0.372881356,0.118644068,0.016949153,0.389830508,0.016949153,362,0.0,0.051823864838839294,-0.4317796426950374,-0.24945720060464688,-0.44485964553967455,1.0346855864585136,13.189086571910238,4.0,0.0,0.058823529411764705,1,1
3562,7005794,3.238095238095238,0.431034483,0.568965517,36.49152542,0.828125,0.0625,0.03125,0.015625,0.0,0.03125,0.03125,0.0,44400,0.347826087,0.144927536,0.028985507,0.333333333,0.028985507,417,0.014492754,0.23890487558429094,0.19098850973486428,0.06712594509952655,1.2660395144864578,-0.7521814178507827,13.281075068559149,4.0,0.0,0.4117647058823529,7,8
3563,7005795,3.1538461538461537,0.5,0.5,44.22222222,0.878787879,0.03030303,0.03030303,0.03030303,0.03030303,0.0,0.0,0.0,45900,0.361111111,0.138888889,0.0,0.416666667,0.027777778,250,0.0,0.9768355290802391,0.6061672780214653,-0.27549650696126715,1.2660395144864578,1.0346855864585136,13.538268071411071,3.0,0.0,0.058823529411764705,1,1
3564,7005796,3.0,0.416666667,0.583333333,37.0,0.868421053,0.078947368,0.026315789,0.026315789,0.0,0.0,0.0,0.0,50600,0.357142857,0.142857143,0.0,0.428571429,0.023809524,217,0.0,-0.15604392487832922,-0.4317796426950374,-0.2001195675078926,-0.44485964553967455,-0.7521814178507827,12.933621252807452,4.0,0.0,0.058823529411764705,1,1
3565,7005797,3.3684210526315788,0.461538462,0.538461538,36.62264151,0.859649123,0.052631579,0.0,0.01754386,0.035087719,0.01754386,0.01754386,0.0,49000,0.339285714,0.160714286,0.0,0.357142857,0.035714286,433,0.0,0.07261064381055615,-0.016600874408436276,-0.21245397578208122,1.2660395144864578,1.0346855864585136,13.274013119077757,4.0,0.13333333333333333,0.23529411764705882,4,6
